text,x_distance,y_distance,digit_ratio,special_chars,pattern_score,character_count,horizontal_score,vertical_score,alignment_score,normalized_distance,is_integer,is_valid
+1-443-470-7200 or 855-291-4527,0.14172881841659546,0.7037443369626999,0.6774193548387096,6,0.2,31,0.0,0.0,0,0.20139219540449674,1,0
800-543-8917 303-449-3711,0.07850414514541626,0.8004717081785202,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.0980722319990807,1,0
13125052580,0.006847679615020752,0.03812852501869202,1.0,0,0.4,11,0.5042072114861432,1.0,1,0.17958995323607765,1,0
(585) 314-7820,0.4726527966558933,0.04457186162471771,0.7142857142857143,3,0.8,14,0.0,1.0,0,10.604048728919516,1,1
+1-443-470-7200 or 855-291-4527,0.11048591136932373,0.05502517521381378,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,2.0078791764103445,1,0
585 335 3680,0.0074103474617004395,0.08761164546012878,0.8333333333333334,0,0.7,12,0.47662047905904575,1.0,1,0.08458079792913888,1,1
(585) 519-6815,0.47258611768484116,0.09934297204017639,0.7142857142857143,3,0.8,14,0.0,1.0,0,4.757068878761152,1,1
5853353680,0.00406336784362793,0.09883567690849304,1.0,0,0.7,10,0.6660858023631705,1.0,1,0.041111943164478894,1,1
+1-443-470-7200 or 855-291-4527,0.10997790098190308,0.10997286438941956,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,1.0000367050162866,1,0
2159008738,0.004283905029296875,0.15369170904159546,1.0,0,0.7,10,0.6515569302233694,1.0,1,0.027873183158854186,1,1
(215) 900-8657,0.4725024215877056,0.1597745418548584,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.957288807175076,1,1
+1-443-470-7200 or 855-291-4527,0.1108197569847107,0.17585888504981995,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.630159384860943,1,0
317-263-4432,0.008061826229095459,0.21974769234657288,0.8333333333333334,2,0.7,12,0.4465595026595186,1.0,1,0.03668657202465118,1,1
(512) 971-1588,0.47258541360497475,0.22574520111083984,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.093436838713129,1,1
+1-443-470-7200 or 855-291-4527,0.11081486940383911,0.2418416440486908,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.45821062633407394,1,0
317-263-4432,0.008477389812469482,0.2857005298137665,0.8333333333333334,2,0.7,12,0.42838241846561026,1.0,1,0.02967218907786542,1,1
(512) 971-1588,0.4723499082028866,0.2917395532131195,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.6190752468266902,1,1
+1-443-470-7200 or 855-291-4527,0.11034053564071655,0.30809882283210754,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.35813242158481956,1,0
317-263-4432,0.008394241333007812,0.3518446087837219,0.8333333333333334,2,0.7,12,0.4319592027394193,1.0,1,0.023857740791551896,1,1
(512) 971-1588,0.47248074784874916,0.3579854965209961,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.3198284081674516,1,1
+1-443-470-7200 or 855-291-4527,0.11128389835357666,0.3741041421890259,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.29746690382926555,1,0
3177477006,0.004075050354003906,0.4118908643722534,1.0,0,0.6,10,0.6653081012969208,1.0,1,0.009893495614958345,1,0
5745752819,0.004055500030517578,0.42336052656173706,1.0,0,0.6,10,0.6666100724399202,1.0,1,0.00957928336911876,1,0
(512) 944-2468,0.4725596718490124,0.4297828674316406,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.0995286413913046,1,1
+1-443-470-7200 or 855-291-4527,0.11023890972137451,0.4402340054512024,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2504092322426502,1,0
2144607250,0.003911197185516357,0.47284770011901855,1.0,0,0.6,10,0.6762991856335796,1.0,1,0.008271561674023611,1,0
(214) 477-4941,0.4725358374416828,0.4846595525741577,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.97498307822232,1,1
+1-443-470-7200 or 855-291-4527,0.11098587512969971,0.49499475955963135,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.22421580990600268,1,0
(909) 510-1582,0.4726211316883564,0.5394589900970459,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.8761004344424772,1,1
6263737843,0.00409698486328125,0.5388246178627014,1.0,0,0.6,10,0.6638503799294969,1.0,1,0.007603545056993199,1,0
+1-443-470-7200 or 855-291-4527,0.1107320785522461,0.5497814416885376,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2014107220524477,1,0
2544248532,0.004159390926361084,0.5823659300804138,1.0,0,0.6,10,0.6597204510943107,1.0,1,0.007142216893714674,1,0
1250755823,0.1740713119506836,0.582326352596283,1.0,0,0.4,10,0.0,1.0,0,0.2989234683457572,1,0
(254) 242-5995,0.47238511964678764,0.5885686278343201,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.8025985326238446,1,1
18008261300,0.17051470279693604,0.5936772227287292,1.0,0,0.2,11,0.0,1.0,0,0.28721737848694795,1,0
2544248532,0.004293859004974365,0.6259734034538269,1.0,0,0.6,10,0.6509086947193204,1.0,1,0.006859480166094505,1,0
1250755823,0.17406213283538818,0.6260095834732056,1.0,0,0.4,10,0.0,1.0,0,0.27804982444492227,1,0
(254) 730-1425,0.47249219939112663,0.6320750713348389,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.7475242630104667,1,1
18008261300,0.17024719715118408,0.6371275186538696,1.0,0,0.2,11,0.0,1.0,0,0.2672101344810051,1,0
5187962049,0.00408858060836792,0.6751210689544678,1.0,0,0.6,10,0.6644085312206548,1.0,1,0.006056061261187517,1,0
(352) 359-6016,0.47243357822299004,0.6814063787460327,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.6933203146293939,1,1
+1-443-470-7200 or 855-291-4527,0.11071085929870605,0.6920614838600159,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.15997234625580375,1,0
800-543-8917 303-449-3711,0.10952210426330566,0.7887888550758362,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.13884826682104823,1,0
13125052580,0.17380845546722412,0.03831733763217926,1.0,0,0.30000000000000004,11,0.0,1.0,0,4.535908032744666,1,0
(585) 314-7820,0.6396135725080967,0.044760674238204956,0.7142857142857143,3,0.8,14,0.0,1.0,0,14.28931297574598,1,1
+1-443-470-7200 or 855-291-4527,0.05647486448287964,0.055213987827301025,0.6774193548387096,6,0.4,31,0.0,1.0,0,1.0228176570376,1,0
585 335 3680,0.1743711233139038,0.08780045807361603,0.8333333333333334,0,0.6000000000000001,12,0.0,1.0,0,1.9859707018499002,1,0
(585) 519-6815,0.6395468935370445,0.09953178465366364,0.7142857142857143,3,0.8,14,0.0,1.0,0,6.425489809839294,1,1
5853353680,0.1710241436958313,0.09902448952198029,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.7270719339172744,1,0
+1-443-470-7200 or 855-291-4527,0.05698287487030029,0.1101616770029068,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.5172611670356987,1,0
2159008738,0.17124468088150024,0.1538805216550827,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.112834595341058,1,0
(215) 900-8657,0.639463197439909,0.15996335446834564,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.99753557325453,1,1
+1-443-470-7200 or 855-291-4527,0.056141018867492676,0.1760476976633072,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.31889482633300853,1,0
317-263-4432,0.17502260208129883,0.21993650496006012,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.7957833390584399,1,0
(512) 971-1588,0.6395461894571781,0.2259340137243271,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.8306643530582454,1,1
+1-443-470-7200 or 855-291-4527,0.05614590644836426,0.24203045666217804,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.23197772398127334,1,0
317-263-4432,0.17543816566467285,0.2858893424272537,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.6136554462636807,1,0
(512) 971-1588,0.63931068405509,0.29192836582660675,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.189949895053766,1,1
+1-443-470-7200 or 855-291-4527,0.056620240211486816,0.3082876354455948,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.18365983595097157,1,0
317-263-4432,0.17535501718521118,0.35203342139720917,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.4981189523718585,1,0
(512) 971-1588,0.6394415237009525,0.35817430913448334,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.7852752755239831,1,1
+1-443-470-7200 or 855-291-4527,0.05567687749862671,0.3742929548025131,0.6774193548387096,6,0.4,31,0.0,1.0,0,0.14875174120298906,1,0
3177477006,0.17103582620620728,0.41207967698574066,1.0,0,0.5,10,0.0,1.0,0,0.41505422544266907,1,0
5745752819,0.17101627588272095,0.4235493391752243,1.0,0,0.5,10,0.0,1.0,0,0.40376847818311135,1,0
(512) 944-2468,0.6395204477012157,0.42997168004512787,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.487351353658318,1,1
+1-443-470-7200 or 855-291-4527,0.05672186613082886,0.44042281806468964,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.12878927933570009,1,0
2144607250,0.17087197303771973,0.4730365127325058,1.0,0,0.5,10,0.0,1.0,0,0.3612228807197047,1,0
(214) 477-4941,0.6394966132938862,0.48484836518764496,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.3189593700847482,1,1
+1-443-470-7200 or 855-291-4527,0.05597490072250366,0.4951835721731186,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.11303845852236004,1,0
(909) 510-1582,0.6395819075405598,0.5396478027105331,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.185181741028768,1,1
6263737843,0.17105776071548462,0.5390134304761887,1.0,0,0.5,10,0.0,1.0,0,0.3173528407474449,1,0
+1-443-470-7200 or 855-291-4527,0.056228697299957275,0.5499702543020248,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.1022393386201935,1,0
2544248532,0.17112016677856445,0.5825547426939011,1.0,0,0.5,10,0.0,1.0,0,0.2937404169895516,1,0
1250755823,0.007110536098480225,0.5825151652097702,1.0,0,0.5,10,0.4911264690825501,1.0,1,0.012206590174059196,1,0
(254) 242-5995,0.639345895498991,0.5887574404478073,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.0859222587326427,1,1
18008261300,0.003553926944732666,0.5938660353422165,1.0,0,0.30000000000000004,11,0.7008981503291569,1.0,1,0.005984381575725469,1,0
2544248532,0.17125463485717773,0.6261622160673141,1.0,0,0.5,10,0.0,1.0,0,0.2734983954068094,1,0
1250755823,0.0071013569831848145,0.6261983960866928,1.0,0,0.5,10,0.4915774866964501,1.0,1,0.01134040854648426,1,0
(254) 730-1425,0.63945297524333,0.6322638839483261,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.011368797283373,1,1
18008261300,0.003286421298980713,0.6373163312673569,1.0,0,0.30000000000000004,11,0.7199006015550325,1.0,1,0.005156648246871616,1,0
5187962049,0.1710493564605713,0.675309881567955,1.0,0,0.5,10,0.0,1.0,0,0.25328979752765757,1,0
(352) 359-6016,0.6393943540751934,0.68159519135952,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.9380838129389334,1,1
+1-443-470-7200 or 855-291-4527,0.056249916553497314,0.6922502964735031,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.08125649867331142,1,0
800-543-8917 303-449-3711,0.27648288011550903,0.7889776676893234,0.8,4,0.2,25,0.0,0.0,0,0.35043137595246093,1,0
800-543-8917 I 303-449-3711,0.3730124495923519,0.7851908504962921,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.47505899272462376,1,0
800-543-8917 I 303-449-3711,0.37293994799256325,0.4088383913040161,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.9121918189024067,1,0
800-543-8917 I 303-449-3711,0.3730419687926769,0.7856134176254272,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.47484104214917733,1,0
800-543-8917 I 303-449-3711,0.3732689879834652,0.7552852630615234,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4942086282232036,1,0
800-543-8917 I 303-449-3711,0.37323104962706566,0.4952388107776642,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.7536370087877006,1,0
800-543-8917 I 303-449-3711,0.3731781579554081,0.7557192295789719,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4938046427092652,1,0
800-543-8917 I 303-449-3711,0.3732133023440838,0.4458348751068115,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.8371091766777873,1,0
800-543-8917 I 303-449-3711,0.3732001781463623,0.13043856620788574,0.7407407407407407,4,0.30000000000000004,27,0.0,1.0,0,2.8610964371928462,1,0
800-543-8917 I 303-449-3711,0.3730620704591274,0.7555140405893326,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4937851007812151,1,0
800-543-8917 303-449-3711,0.37305209413170815,0.7852442711591721,0.8,4,0.2,25,0.0,0.0,0,0.47507716102640385,1,0
800-543-8917 303-449-3711,0.3730331100523472,0.35866451263427734,0.8,4,0.30000000000000004,25,0.0,1.0,0,1.040058486004257,1,0
800-543-8917 303-449-3711,0.37304360792040825,0.7855054289102554,0.8,4,0.2,25,0.0,0.0,0,0.4749084083728469,1,0
800-543-8917 303-449-3711,0.3729756847023964,0.3949407935142517,0.8,4,0.30000000000000004,25,0.0,1.0,0,0.9443814020886533,1,0
800-543-8917 I 303-449-3711,0.37314555048942566,0.7556113749742508,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.49383197370495874,1,0
800-543-8917 I 303-449-3711,0.3731112703680992,0.41199636459350586,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.9056156724114648,1,0
800-543-8917 I 303-449-3711,0.3730129711329937,0.7465503215789795,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4996481291387436,1,0
800-543-8917 I 303-449-3711,0.37305402755737305,0.7056922316551208,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.5286348385153398,1,0
800-543-8917 I 303-449-3711,0.3729497082531452,0.7849017530679703,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4751540325159859,1,0
800-543-8917 I 303-449-3711,0.37298683822155,0.3553493618965149,0.7407407407407407,4,0.30000000000000004,27,0.0,1.0,0,1.049631232203926,1,0
800-543-8917 I 303-449-3711,0.37308651953935623,0.7855828702449799,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.474916216677172,1,0
800-543-8917 I 303-449-3711,0.37342818826436996,0.3998876214027405,0.7407407407407407,4,0.30000000000000004,27,0.0,1.0,0,0.9338304924867533,1,0
800-543-8917 303-449-3711,0.373013973236084,0.7554967254400253,0.8,4,0.2,25,0.0,0.0,0,0.4937327548125033,1,0
800-543-8917 303-449-3711,0.37301167473196983,0.3825356364250183,0.8,4,0.30000000000000004,25,0.0,1.0,0,0.975100524273796,1,0
800-543-8917 I 303-449-3711,0.3729890137910843,0.7553448677062988,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.4937989730766802,1,0
800-543-8917 I 303-449-3711,0.37293025106191635,0.49491745233535767,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.7535185833184861,1,0
800-543-8917 I 303-449-3711,0.3730796314775944,0.7099965661764145,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.5254660709426918,1,0
+51-979771365,0.0002045556902885437,0.10224014520645142,0.8461538461538461,2,0.5,13,0.9797522268503833,1.0,1,0.0020007179093650862,1,0
+51-988747961,0.0002961158752441406,0.17017245292663574,0.8461538461538461,2,0.5,13,0.9708225399128629,1.0,1,0.0017400826636091147,1,0
800-543-8917 I 303-449-3711,0.3730183355510235,0.7473050802946091,0.7407407407407407,4,0.2,27,0.0,0.0,0,0.499150676525968,1,0
800-543-8917 I 303-449-3711,0.37305527552962303,0.44022315740585327,0.7407407407407407,4,0.2,27,0.0,1.0,0,0.8474211813544217,1,0
503-244-6615,0.15863493084907532,0.044250693172216415,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,3.584833019421612,1,0
(503) 432-6885,0.30573670566082,0.05596526339650154,0.7142857142857143,3,0.8,14,0.0,1.0,0,5.462875080560258,1,1
971-804-5906,0.15851441025733948,0.055370185524225235,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,2.862759913059626,1,0
+1-443-470-7200 or 855-291-4527,0.2770349681377411,0.06632908806204796,0.6774193548387096,6,0.2,31,0.0,1.0,0,4.176610890047227,1,0
814 446-2357,0.15889880061149597,0.09911375120282173,0.8333333333333334,1,0.6000000000000001,12,0.0,1.0,0,1.6031801390121658,1,0
US09269844,0.3366251289844513,0.09907439723610878,0.8,0,0.2,10,0.0,1.0,0,3.3976662054882554,1,0
(619) 540-4949,0.305604450404644,0.10519580915570259,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.9050733844247745,1,1
1-804-281-5700,0.330789715051651,0.1102106161415577,0.7857142857142857,3,0.2,14,0.0,1.0,0,3.001405175174811,1,0
216 835-1048,0.16078683733940125,0.1538926251232624,0.8333333333333334,1,0.6000000000000001,12,0.0,1.0,0,1.0447920582195505,1,0
(858) 442-7651,0.30577755719423294,0.16003653779625893,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.910661469832866,1,1
+1-443-470-7200 or 855-291-4527,0.27753230929374695,0.1762053407728672,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.575041556827348,1,0
8582260858,0.16248401999473572,0.2088826633989811,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.777868490770295,1,0
(858) 692-3414,0.305702593177557,0.21486425772309303,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.4227641844803514,1,1
251-661-0924,0.3356400430202484,0.22003725543618202,0.8333333333333334,2,0.5,12,0.0,1.0,0,1.5253713148875356,1,0
7168182193,0.16266736388206482,0.2579402066767216,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.6306373687936425,1,0
(716) 725-9704,0.30564477667212486,0.26425525918602943,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.1566226571646088,1,1
+1-443-470-7200 or 855-291-4527,0.2771458923816681,0.2747531570494175,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.0087050014381418,1,0
(904) 923-7978,0.30594276636838913,0.313360009342432,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.9763268474606667,1,1
(904) 613-3594,0.15467146039009094,0.30725762620568275,0.7142857142857143,3,0.8999999999999999,14,0.0,1.0,0,0.5033917592489395,1,1
US09206584,0.33830270171165466,0.30725759640336037,0.8,0,0.2,10,0.0,1.0,0,1.1010357583862047,1,0
(804) 281-5700,0.3317960202693939,0.318466667085886,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.0418515113495446,1,1
561 339-4488,0.1590261161327362,0.35623354092240334,0.8333333333333334,1,0.6000000000000001,12,0.0,1.0,0,0.44640846932183376,1,0
(732) 259-0080,0.3054189682006836,0.36272651329636574,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.8420066220649265,1,1
+1-443-470-7200 or 855-291-4527,0.2771035134792328,0.3733757771551609,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.7421551913071427,1,0
561339-4488,0.16041633486747742,0.4110580123960972,0.9090909090909091,1,0.5,11,0.0,1.0,0,0.39025135085202795,1,0
(732) 241-0126,0.30574512854218483,0.4177103377878666,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.7319531477439968,1,1
+1-443-470-7200 or 855-291-4527,0.27776381373405457,0.4280613996088505,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.6488862698238999,1,0
(240) 462-3073,0.15481069684028625,0.46584999933838844,0.7142857142857143,3,0.7999999999999999,14,0.0,1.0,0,0.33231805246774554,1,1
(301) 351-9713,0.3055860362946987,0.4725240506231785,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.6467086472805702,1,1
+1-443-470-7200 or 855-291-4527,0.27717265486717224,0.48304206505417824,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.5738052668991004,1,0
(202)997-4782,0.1567576825618744,0.5206769146025181,0.7692307692307693,3,0.5,13,0.0,1.0,0,0.3010645893854402,1,0
(301) 717-9877,0.3061981648206711,0.526964608579874,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.5810591048737472,1,1
+1-443-470-7200 or 855-291-4527,0.2776552736759186,0.5378263629972935,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.5162535281369011,1,0
(301) 788-3407,0.15479031205177307,0.5702778734266758,0.7142857142857143,3,0.7999999999999999,14,0.0,1.0,0,0.2714291538132447,1,1
(301) 257-8788,0.3057566322386265,0.5821111239492893,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.5252538465686766,1,1
1-301-788-3407,0.15335431694984436,0.5813680328428745,0.7857142857142857,3,0.2,14,0.0,1.0,0,0.2637813648242443,1,0
+1-443-470-7200 or 855-291-4527,0.2766651213169098,0.5927291549742222,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.466764039243021,1,0
1-301-788-3407,0.1534121334552765,0.6305248774588108,0.7857142857142857,3,0.2,14,0.0,1.0,0,0.2433082272111792,1,0
(301) 580-3839,0.305597223341465,0.6370302475988865,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.47972093126252346,1,1
+1-443-470-7200 or 855-291-4527,0.2766178548336029,0.6474760212004185,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.4272242037574632,1,0
719-237-2955,0.15827777981758118,0.6854355372488499,0.8333333333333334,2,0.5,12,0.0,1.0,0,0.23091529443829156,1,0
(719) 331-7075,0.30576998367905617,0.6917180456221104,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.4420436094889598,1,1
+1-443-470-7200 or 855-291-4527,0.27732715010643005,0.7023628987371922,0.6774193548387096,6,0.1,31,0.0,0.0,0,0.39484824121092715,1,0
7192372955,0.16257724165916443,0.740203682333231,1.0,0,0.5,10,0.0,0.0,0,0.21963822377710138,1,0
(719) 331-7075,0.3056589141488075,0.7466207183897495,0.7142857142857143,3,0.7,14,0.0,0.0,0,0.40938926181792135,1,1
+1-443-470-7200 or 855-291-4527,0.2778867185115814,0.7570782341063023,0.6774193548387096,6,0.1,31,0.0,0.0,0,0.3670510377155095,1,0
800-543-8917 303-449-3711,0.05724063515663147,0.9236510433256626,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.061972076573915486,1,0
503-244-6615,0.022783130407333374,0.04423115774989128,0.8333333333333334,2,0.7,12,0.1024569016295772,1.0,0,0.5150806916578555,1,1
(503) 432-6885,0.44158850610256195,0.05594572797417641,0.7142857142857143,3,0.8,14,0.0,1.0,0,7.893017556029157,1,1
971-804-5906,0.022662609815597534,0.0553506501019001,0.8333333333333334,2,0.7,12,0.1036991892959507,1.0,0,0.4094297057788992,1,1
+1-443-470-7200 or 855-291-4527,0.14118316769599915,0.06630955263972282,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,2.1291206614288485,1,0
814 446-2357,0.02304700016975403,0.0990942157804966,0.8333333333333334,1,0.7,12,0.09978873108945578,1.0,0,0.23257429723756673,1,1
US09269844,0.20077332854270935,0.09905486181378365,0.8,0,0.2,10,0.0,1.0,0,2.026869736595151,1,0
(619) 540-4949,0.44145625084638596,0.10517627373337746,0.7142857142857143,3,0.8,14,0.0,1.0,0,4.197258924636797,1,1
1-804-281-5700,0.19493791460990906,0.11019108071923256,0.7857142857142857,3,0.30000000000000004,14,0.0,1.0,0,1.7690737241508976,1,0
216 835-1048,0.024935036897659302,0.15387308970093727,0.8333333333333334,1,0.7,12,0.08261998407479729,1.0,0,0.1620483146065846,1,1
(858) 442-7651,0.4416293576359749,0.1600170023739338,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.759872958568531,1,1
